user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase
4302.0,46.0,Male,Desktop,9.19,6.0,5.0,5.0,1.0,0.0,0.0,10.24,55.27,1.0
4303.0,59.0,Male,Tablet,2.54,9.0,0.0,,0.0,0.0,0.0,3.72,30.76,1.0
4304.0,46.0,Female,,27.1,8.0,6.0,9.0,0.0,1.0,0.0,30.18,1.55,1.0
4305.0,20.0,Female,Desktop,22.03,14.0,1.0,3.0,1.0,0.0,0.0,15.98,90.67,
4306.0,36.0,Male,Mobile,29.89,3.0,7.0,6.0,1.0,0.0,1.0,29.62,70.7,
4307.0,20.0,Male,Desktop,9.76,13.0,4.0,8.0,0.0,1.0,1.0,13.04,4.48,1.0
4308.0,31.0,Male,,26.48,9.0,6.0,0.0,1.0,0.0,0.0,21.87,84.06,1.0
4309.0,57.0,Female,Mobile,18.49,9.0,7.0,9.0,0.0,0.0,0.0,22.87,5.31,1.0
4310.0,21.0,Male,Mobile,14.14,11.0,2.0,1.0,1.0,0.0,1.0,18.17,71.15,1.0
4311.0,28.0,Female,Mobile,7.45,6.0,5.0,8.0,1.0,0.0,1.0,10.68,69.41,1.0
4312.0,48.0,Female,Desktop,22.41,12.0,11.0,4.0,0.0,0.0,1.0,20.2,91.61,1.0
4313.0,,Male,Mobile,27.22,4.0,8.0,3.0,0.0,0.0,0.0,20.67,16.54,1.0
4314.0,44.0,Female,Mobile,7.82,4.0,3.0,6.0,1.0,0.0,0.0,7.88,56.73,1.0
4315.0,47.0,Male,Desktop,6.09,17.0,9.0,4.0,1.0,1.0,0.0,9.1,54.47,1.0
4316.0,19.0,Male,Mobile,21.19,7.0,6.0,0.0,1.0,0.0,1.0,29.71,3.5,1.0
4317.0,26.0,Female,Mobile,29.33,6.0,14.0,8.0,1.0,0.0,1.0,22.99,63.83,1.0
4318.0,45.0,Female,Tablet,22.75,8.0,0.0,7.0,0.0,0.0,1.0,15.85,25.4,1.0
4319.0,48.0,Female,Desktop,9.25,7.0,11.0,2.0,0.0,1.0,0.0,9.04,33.25,1.0
4320.0,51.0,Female,Mobile,13.18,8.0,6.0,9.0,1.0,1.0,1.0,8.77,24.14,1.0
4321.0,32.0,Female,Mobile,12.15,9.0,8.0,2.0,0.0,1.0,0.0,15.29,5.59,1.0
4322.0,42.0,Female,Tablet,25.71,1.0,9.0,2.0,1.0,0.0,0.0,13.8,16.66,1.0
4323.0,53.0,Male,Mobile,23.37,3.0,7.0,6.0,1.0,1.0,0.0,16.94,20.73,1.0
4324.0,25.0,Male,Mobile,18.08,18.0,3.0,1.0,1.0,0.0,0.0,9.37,57.73,1.0
4325.0,26.0,Male,Mobile,8.97,19.0,2.0,8.0,0.0,1.0,1.0,6.52,13.5,1.0
4326.0,54.0,Female,Mobile,28.2,11.0,6.0,3.0,0.0,0.0,0.0,15.58,92.07,1.0
4327.0,56.0,Female,Desktop,19.95,16.0,12.0,6.0,0.0,0.0,1.0,23.41,23.18,1.0
4328.0,49.0,Female,Desktop,29.14,18.0,11.0,7.0,0.0,0.0,0.0,31.19,65.17,1.0
4329.0,34.0,Male,Tablet,17.82,6.0,0.0,4.0,1.0,1.0,1.0,12.72,15.76,1.0
4330.0,52.0,Male,Desktop,24.81,2.0,7.0,7.0,1.0,1.0,1.0,17.49,79.51,1.0
4331.0,54.0,Female,Mobile,24.58,4.0,13.0,3.0,0.0,1.0,0.0,19.45,7.15,1.0
4332.0,36.0,Female,Mobile,10.78,5.0,11.0,9.0,1.0,1.0,0.0,13.99,73.76,1.0
4333.0,46.0,Female,Tablet,28.96,14.0,0.0,1.0,0.0,1.0,0.0,,39.32,1.0
4334.0,24.0,Female,Mobile,1.64,1.0,6.0,2.0,0.0,0.0,1.0,1.02,46.55,
4335.0,45.0,Male,Mobile,23.29,14.0,5.0,5.0,0.0,0.0,1.0,23.48,36.63,1.0
4336.0,26.0,Male,Tablet,29.0,13.0,9.0,9.0,0.0,1.0,0.0,39.58,40.2,1.0
4337.0,45.0,Male,Mobile,10.83,16.0,7.0,5.0,1.0,0.0,0.0,7.84,0.53,1.0
4338.0,23.0,Female,Mobile,19.8,4.0,,6.0,1.0,1.0,1.0,12.0,2.61,1.0
4339.0,46.0,Male,Desktop,17.3,6.0,4.0,3.0,1.0,0.0,0.0,17.16,79.39,1.0
4340.0,34.0,,Tablet,23.08,9.0,8.0,7.0,0.0,0.0,0.0,28.44,21.35,1.0
4341.0,33.0,Female,Mobile,26.12,1.0,3.0,7.0,0.0,1.0,0.0,29.21,60.73,1.0
4342.0,40.0,Female,Desktop,18.49,17.0,6.0,6.0,1.0,0.0,0.0,16.98,65.33,1.0
4343.0,48.0,Male,Mobile,24.66,4.0,5.0,2.0,1.0,1.0,1.0,13.33,69.8,1.0
,20.0,Male,Mobile,10.06,6.0,9.0,2.0,0.0,0.0,1.0,8.05,59.73,1.0
4345.0,38.0,Female,Tablet,7.63,16.0,5.0,1.0,1.0,0.0,0.0,10.83,,1.0
4346.0,43.0,Male,Tablet,13.49,7.0,10.0,6.0,0.0,0.0,,9.75,58.15,1.0
4347.0,53.0,Female,Mobile,20.65,5.0,11.0,5.0,0.0,0.0,1.0,23.0,92.82,1.0
4348.0,59.0,Female,Mobile,6.43,9.0,4.0,6.0,1.0,1.0,0.0,9.05,66.46,1.0
4349.0,54.0,Female,Mobile,20.73,19.0,1.0,1.0,1.0,1.0,0.0,20.48,35.29,1.0
4350.0,39.0,Male,Mobile,12.43,1.0,3.0,3.0,0.0,0.0,1.0,11.76,35.66,1.0
4351.0,59.0,Male,Mobile,24.07,8.0,0.0,0.0,1.0,1.0,1.0,15.43,7.96,1.0
4352.0,29.0,Female,Mobile,2.07,4.0,8.0,1.0,0.0,1.0,1.0,3.06,,1.0
4353.0,59.0,Male,Mobile,20.37,17.0,8.0,6.0,1.0,1.0,1.0,13.78,89.08,1.0
4354.0,30.0,,Mobile,19.84,1.0,,4.0,0.0,0.0,1.0,19.47,4.31,1.0
4355.0,28.0,Male,Mobile,28.29,2.0,3.0,9.0,,1.0,1.0,18.99,86.18,1.0
4356.0,33.0,Male,Desktop,21.69,14.0,4.0,2.0,0.0,1.0,1.0,18.4,13.84,1.0
4357.0,25.0,Female,Mobile,24.09,2.0,0.0,1.0,1.0,1.0,0.0,33.34,23.9,1.0
4358.0,57.0,Male,Mobile,27.23,1.0,3.0,2.0,1.0,1.0,0.0,31.13,68.08,1.0
4359.0,57.0,Female,Desktop,20.58,13.0,3.0,3.0,1.0,0.0,1.0,10.49,73.02,1.0
4360.0,19.0,Female,Desktop,9.41,8.0,14.0,9.0,,0.0,0.0,13.8,50.57,1.0
4361.0,47.0,Male,Mobile,26.22,9.0,4.0,9.0,1.0,1.0,1.0,33.66,96.77,1.0
4362.0,47.0,Female,Mobile,22.68,2.0,1.0,4.0,1.0,1.0,1.0,33.96,48.96,1.0
4363.0,29.0,Female,Desktop,13.31,17.0,1.0,7.0,0.0,1.0,1.0,16.81,25.84,1.0
4364.0,27.0,Male,Mobile,21.61,6.0,11.0,8.0,0.0,0.0,0.0,27.33,0.91,1.0
4365.0,28.0,Female,Desktop,26.16,3.0,1.0,1.0,1.0,1.0,1.0,31.38,86.73,1.0
4366.0,32.0,Female,Mobile,29.29,17.0,10.0,2.0,1.0,1.0,1.0,27.04,39.53,1.0
4367.0,33.0,Male,Mobile,28.62,6.0,7.0,3.0,0.0,0.0,0.0,23.32,78.25,1.0
4368.0,34.0,Male,Mobile,10.43,8.0,12.0,6.0,1.0,0.0,1.0,10.69,77.39,1.0
4369.0,43.0,Male,Desktop,13.23,14.0,11.0,5.0,1.0,1.0,0.0,8.97,4.36,1.0
4370.0,19.0,Male,Tablet,4.18,10.0,1.0,5.0,1.0,0.0,0.0,5.11,82.16,1.0
4371.0,29.0,Male,Mobile,8.18,10.0,5.0,9.0,0.0,0.0,1.0,12.25,28.91,1.0
4372.0,43.0,Female,Mobile,26.59,,1.0,6.0,,0.0,1.0,29.27,84.12,
4373.0,,Female,Mobile,11.46,,12.0,0.0,0.0,0.0,0.0,15.55,49.22,1.0
4374.0,35.0,Male,Mobile,,11.0,7.0,7.0,1.0,0.0,1.0,12.77,59.16,1.0
4375.0,49.0,Male,Desktop,20.31,16.0,13.0,8.0,0.0,0.0,1.0,26.91,10.14,1.0
4376.0,55.0,Female,Mobile,23.67,3.0,0.0,1.0,1.0,0.0,1.0,33.31,37.93,1.0
4377.0,20.0,Male,Tablet,6.3,15.0,1.0,0.0,1.0,0.0,0.0,8.43,97.09,1.0
4378.0,55.0,Male,Desktop,9.84,13.0,13.0,3.0,0.0,1.0,1.0,11.09,92.59,1.0
4379.0,20.0,Female,Tablet,14.0,11.0,,1.0,0.0,1.0,1.0,19.97,99.42,1.0
4380.0,47.0,Female,Desktop,11.58,14.0,5.0,5.0,0.0,0.0,1.0,16.92,51.02,1.0
4381.0,18.0,Female,Mobile,29.5,7.0,14.0,2.0,1.0,1.0,0.0,38.8,81.83,1.0
4382.0,47.0,Male,Mobile,25.21,,8.0,,1.0,1.0,1.0,26.4,45.5,1.0
4383.0,49.0,Female,Mobile,14.91,15.0,5.0,7.0,0.0,1.0,0.0,19.91,94.14,1.0
4384.0,45.0,Male,Mobile,26.5,6.0,7.0,6.0,0.0,0.0,0.0,23.11,98.6,1.0
4385.0,38.0,Female,Mobile,11.08,7.0,14.0,6.0,1.0,1.0,0.0,9.38,87.78,1.0
4386.0,30.0,Male,Mobile,23.79,,11.0,6.0,0.0,1.0,0.0,20.17,62.12,1.0
4387.0,44.0,Male,Tablet,7.49,4.0,6.0,4.0,0.0,1.0,0.0,5.24,98.9,1.0
4388.0,53.0,Male,Mobile,23.4,9.0,0.0,7.0,1.0,1.0,0.0,26.28,98.37,1.0
4389.0,24.0,Female,Desktop,14.24,7.0,1.0,3.0,0.0,0.0,0.0,16.54,47.51,1.0
4390.0,39.0,Female,Tablet,,15.0,3.0,4.0,1.0,1.0,0.0,5.6,30.38,1.0
4391.0,27.0,Female,Desktop,8.92,3.0,11.0,2.0,0.0,1.0,0.0,10.66,18.74,
4392.0,56.0,,Mobile,12.67,5.0,0.0,2.0,0.0,1.0,1.0,16.22,67.7,
4393.0,32.0,Female,Mobile,22.73,17.0,7.0,1.0,0.0,0.0,0.0,27.02,3.48,1.0
4394.0,32.0,Female,Mobile,3.12,1.0,3.0,4.0,0.0,1.0,0.0,,76.38,1.0
4395.0,21.0,Male,Mobile,20.13,1.0,6.0,1.0,1.0,0.0,1.0,16.92,5.13,1.0
4396.0,49.0,Male,Mobile,21.76,16.0,6.0,9.0,0.0,0.0,1.0,31.9,26.54,1.0
4397.0,40.0,Female,Desktop,19.96,14.0,7.0,3.0,0.0,0.0,0.0,22.73,49.8,1.0
4398.0,23.0,Female,Mobile,23.06,11.0,8.0,9.0,0.0,1.0,1.0,25.07,9.74,1.0
4399.0,41.0,Female,Mobile,6.17,14.0,8.0,0.0,,0.0,1.0,8.31,3.63,1.0
4400.0,37.0,Male,Tablet,18.03,8.0,13.0,1.0,0.0,0.0,0.0,16.6,47.98,1.0
4401.0,54.0,Female,Mobile,28.29,19.0,6.0,0.0,1.0,0.0,0.0,16.87,88.68,1.0
4402.0,37.0,Male,Mobile,18.71,2.0,8.0,1.0,1.0,1.0,0.0,13.85,40.83,1.0
4403.0,29.0,Male,Desktop,18.73,10.0,14.0,3.0,1.0,1.0,0.0,24.5,20.03,1.0
4404.0,50.0,Female,Mobile,22.36,5.0,4.0,0.0,0.0,0.0,0.0,27.54,40.84,1.0
4405.0,45.0,Female,Desktop,10.66,15.0,9.0,5.0,1.0,1.0,0.0,6.58,72.26,1.0
4406.0,25.0,Male,Mobile,21.31,1.0,3.0,0.0,0.0,1.0,0.0,,4.14,1.0
4407.0,18.0,Male,Desktop,27.57,2.0,2.0,2.0,1.0,1.0,0.0,,3.07,1.0
4408.0,54.0,,Mobile,1.32,19.0,5.0,1.0,1.0,0.0,0.0,1.9,46.28,1.0
4409.0,39.0,Female,Mobile,26.23,17.0,9.0,1.0,0.0,1.0,1.0,17.7,67.67,1.0
4410.0,23.0,Female,Mobile,7.34,15.0,10.0,3.0,1.0,1.0,1.0,7.7,61.38,1.0
4411.0,38.0,Male,Mobile,14.22,18.0,8.0,8.0,0.0,0.0,1.0,18.66,,1.0
4412.0,49.0,Male,Mobile,25.72,8.0,3.0,2.0,1.0,0.0,1.0,26.46,16.57,1.0
4413.0,52.0,Female,Mobile,24.89,14.0,13.0,5.0,0.0,1.0,1.0,21.18,53.87,1.0
4414.0,32.0,Male,Mobile,26.87,8.0,1.0,9.0,0.0,1.0,0.0,34.68,37.79,1.0
4415.0,22.0,Male,Mobile,28.27,8.0,10.0,2.0,0.0,0.0,0.0,35.94,11.05,1.0
4416.0,23.0,Female,Mobile,13.97,19.0,2.0,9.0,0.0,1.0,0.0,18.59,12.81,1.0
4417.0,42.0,Male,Mobile,20.03,13.0,2.0,4.0,0.0,0.0,0.0,28.95,64.53,1.0
4418.0,57.0,Female,Desktop,12.32,5.0,1.0,8.0,0.0,0.0,1.0,8.02,95.72,1.0
4419.0,46.0,Female,Mobile,11.17,10.0,12.0,2.0,1.0,1.0,0.0,9.39,10.63,1.0
4420.0,24.0,Male,Mobile,13.52,7.0,8.0,7.0,0.0,0.0,0.0,20.09,49.49,1.0
4421.0,57.0,Male,,22.55,9.0,3.0,5.0,1.0,1.0,1.0,24.68,24.79,1.0
4422.0,30.0,Female,Desktop,15.54,14.0,2.0,7.0,1.0,1.0,0.0,18.18,,1.0
4423.0,55.0,Male,Mobile,24.61,6.0,13.0,1.0,0.0,0.0,1.0,34.06,22.45,1.0
4424.0,35.0,Female,Mobile,22.61,10.0,9.0,8.0,0.0,1.0,0.0,26.93,54.57,1.0
4425.0,19.0,Male,Mobile,1.59,1.0,5.0,0.0,,1.0,1.0,1.88,5.67,1.0
4426.0,25.0,Male,Mobile,,11.0,7.0,2.0,1.0,,1.0,11.65,74.25,1.0
4427.0,28.0,Male,Desktop,13.66,8.0,10.0,3.0,0.0,1.0,0.0,13.75,60.67,1.0
4428.0,50.0,Female,Mobile,14.24,6.0,7.0,5.0,0.0,0.0,0.0,16.71,38.48,1.0
4429.0,55.0,Male,Desktop,24.73,17.0,9.0,3.0,1.0,0.0,0.0,32.33,21.79,1.0
4430.0,44.0,Female,Mobile,16.88,4.0,5.0,1.0,1.0,,,15.42,53.63,1.0
4431.0,37.0,Female,Mobile,26.68,6.0,4.0,2.0,1.0,1.0,0.0,16.64,95.52,1.0
4432.0,29.0,Female,Desktop,21.67,15.0,10.0,2.0,,1.0,1.0,18.76,70.81,1.0
4433.0,48.0,Male,Mobile,17.03,10.0,6.0,5.0,0.0,1.0,1.0,,27.94,1.0
4434.0,44.0,Female,Mobile,22.88,17.0,2.0,4.0,1.0,0.0,1.0,28.62,74.29,1.0
4435.0,49.0,Female,Tablet,2.11,10.0,11.0,4.0,1.0,1.0,1.0,1.1,,1.0
4436.0,27.0,Male,Desktop,1.79,5.0,9.0,3.0,0.0,1.0,0.0,1.59,4.8,1.0
4437.0,20.0,Female,Desktop,3.42,19.0,1.0,3.0,1.0,1.0,1.0,3.24,61.75,1.0
4438.0,44.0,Female,Mobile,13.69,7.0,12.0,8.0,0.0,0.0,0.0,14.38,23.39,1.0
4439.0,52.0,Male,Mobile,7.83,19.0,7.0,6.0,0.0,0.0,1.0,11.51,40.97,1.0
4440.0,48.0,Female,Tablet,29.54,10.0,,7.0,0.0,0.0,0.0,36.65,47.85,1.0
4441.0,32.0,Male,Mobile,16.73,19.0,11.0,3.0,1.0,1.0,0.0,12.09,79.93,1.0
4442.0,33.0,Female,Desktop,20.21,11.0,13.0,2.0,0.0,0.0,0.0,22.91,58.01,1.0
4443.0,30.0,Female,Mobile,9.09,3.0,8.0,0.0,0.0,0.0,0.0,7.69,34.01,1.0
4444.0,52.0,Male,Mobile,10.33,11.0,11.0,8.0,0.0,1.0,1.0,13.55,65.72,1.0
4445.0,28.0,Female,Tablet,10.73,6.0,5.0,8.0,1.0,1.0,1.0,7.2,19.21,1.0
4446.0,38.0,Female,Mobile,21.26,6.0,3.0,1.0,1.0,0.0,1.0,13.7,82.28,1.0
4447.0,28.0,Female,Mobile,14.74,15.0,5.0,3.0,0.0,0.0,1.0,8.86,20.14,1.0
4448.0,47.0,Male,Mobile,16.01,3.0,11.0,3.0,0.0,1.0,1.0,16.72,55.85,1.0
4449.0,52.0,Male,Mobile,18.17,11.0,6.0,0.0,1.0,1.0,1.0,11.32,20.51,1.0
4450.0,39.0,Male,Mobile,23.3,8.0,11.0,1.0,0.0,0.0,0.0,12.62,32.56,1.0
4451.0,55.0,Male,Mobile,3.62,8.0,7.0,7.0,1.0,0.0,1.0,3.01,42.25,1.0
4452.0,48.0,Male,Mobile,23.53,16.0,2.0,5.0,1.0,0.0,0.0,30.55,36.74,1.0
4453.0,31.0,Female,Desktop,17.33,3.0,11.0,0.0,1.0,0.0,0.0,11.37,93.39,1.0
4454.0,41.0,Male,Mobile,20.4,8.0,5.0,6.0,1.0,0.0,0.0,17.5,22.35,1.0
4455.0,49.0,Male,Tablet,10.5,8.0,13.0,6.0,0.0,1.0,1.0,9.83,18.01,1.0
4456.0,,Male,Mobile,12.87,13.0,9.0,5.0,1.0,1.0,0.0,,,1.0
4457.0,49.0,Female,Mobile,7.7,1.0,5.0,7.0,0.0,0.0,1.0,7.52,94.89,1.0
4458.0,32.0,Female,Mobile,29.4,10.0,9.0,4.0,0.0,1.0,1.0,29.75,50.33,1.0
4459.0,52.0,Male,Desktop,15.41,5.0,6.0,1.0,1.0,1.0,1.0,11.63,95.94,1.0
4460.0,20.0,Female,Tablet,29.89,5.0,14.0,3.0,1.0,1.0,0.0,34.93,19.04,1.0
,33.0,Female,Desktop,15.2,17.0,13.0,7.0,1.0,1.0,0.0,7.99,1.03,1.0
4462.0,22.0,Female,Mobile,7.37,14.0,3.0,7.0,1.0,1.0,1.0,10.79,30.29,1.0
4463.0,38.0,Female,Mobile,15.72,6.0,5.0,4.0,1.0,0.0,1.0,15.69,,1.0
4464.0,27.0,Male,Desktop,2.15,14.0,14.0,5.0,0.0,0.0,0.0,1.21,59.21,1.0
4465.0,36.0,Male,Tablet,27.24,12.0,1.0,8.0,1.0,1.0,1.0,28.85,24.17,1.0
4466.0,42.0,Female,Tablet,24.74,1.0,14.0,9.0,1.0,0.0,1.0,25.09,66.16,1.0
4467.0,21.0,Female,Mobile,22.05,5.0,7.0,9.0,0.0,1.0,0.0,,83.02,1.0
4468.0,46.0,Female,Tablet,18.68,18.0,2.0,9.0,1.0,1.0,1.0,13.24,68.72,1.0
4469.0,36.0,Female,Mobile,17.82,14.0,14.0,1.0,0.0,0.0,1.0,13.74,72.79,1.0
4470.0,19.0,Male,Mobile,29.91,7.0,14.0,4.0,1.0,1.0,1.0,18.84,30.76,1.0
4471.0,27.0,Female,Mobile,9.06,15.0,8.0,8.0,0.0,0.0,1.0,9.34,52.92,1.0
4472.0,42.0,Male,Mobile,23.61,9.0,7.0,2.0,0.0,1.0,1.0,32.56,4.27,1.0
4473.0,37.0,Female,,17.86,15.0,11.0,5.0,1.0,1.0,1.0,25.42,35.91,1.0
4474.0,36.0,Male,Desktop,29.3,16.0,5.0,3.0,1.0,1.0,1.0,42.57,81.57,1.0
4475.0,40.0,Female,Desktop,25.01,9.0,9.0,3.0,0.0,0.0,0.0,27.52,79.01,1.0
4476.0,41.0,Male,Desktop,29.96,7.0,1.0,2.0,1.0,0.0,0.0,33.6,94.08,1.0
4477.0,28.0,Male,Mobile,18.06,7.0,14.0,9.0,0.0,1.0,1.0,14.64,96.88,1.0
4478.0,51.0,Male,Desktop,6.93,17.0,7.0,0.0,0.0,0.0,0.0,9.6,97.27,1.0
4479.0,45.0,Female,Mobile,15.61,11.0,10.0,7.0,0.0,1.0,1.0,15.42,15.74,1.0
4480.0,22.0,Male,Desktop,21.62,6.0,14.0,4.0,0.0,0.0,1.0,16.85,12.06,1.0
4481.0,22.0,Female,Desktop,23.46,14.0,5.0,1.0,0.0,1.0,0.0,34.38,87.51,1.0
4482.0,38.0,Male,Desktop,1.01,15.0,10.0,0.0,1.0,1.0,0.0,1.22,38.31,1.0
,29.0,Male,Mobile,15.65,8.0,0.0,0.0,0.0,1.0,1.0,15.1,35.72,1.0
4484.0,21.0,Female,Desktop,7.82,4.0,5.0,3.0,1.0,0.0,0.0,4.45,53.37,1.0
4485.0,59.0,Male,Mobile,26.37,1.0,12.0,3.0,1.0,1.0,0.0,16.88,45.14,1.0
4486.0,37.0,Female,Mobile,5.43,6.0,4.0,5.0,0.0,0.0,0.0,3.78,22.3,1.0
4487.0,55.0,Female,Desktop,20.33,1.0,5.0,6.0,1.0,0.0,1.0,28.52,84.46,1.0
4488.0,42.0,Female,Mobile,8.72,5.0,12.0,0.0,0.0,0.0,1.0,12.83,90.93,1.0
4489.0,31.0,Female,Desktop,11.34,19.0,0.0,9.0,1.0,0.0,0.0,8.7,74.75,1.0
4490.0,28.0,Male,Mobile,28.28,5.0,3.0,1.0,1.0,0.0,1.0,28.23,4.81,1.0
4491.0,49.0,Male,Mobile,7.97,5.0,6.0,2.0,0.0,1.0,1.0,10.3,11.79,1.0
4492.0,28.0,Female,Desktop,3.76,17.0,12.0,8.0,0.0,1.0,0.0,3.33,34.6,1.0
4493.0,35.0,Male,Mobile,3.01,12.0,14.0,3.0,1.0,0.0,1.0,2.99,55.67,1.0
4494.0,44.0,Male,Mobile,15.63,7.0,4.0,5.0,1.0,0.0,0.0,21.69,60.95,1.0
4495.0,35.0,Female,Mobile,19.61,15.0,5.0,1.0,1.0,1.0,0.0,13.87,10.0,1.0
4496.0,40.0,Male,Mobile,10.49,19.0,1.0,1.0,0.0,1.0,0.0,15.67,96.02,1.0
4497.0,28.0,Female,Desktop,21.02,13.0,7.0,1.0,0.0,0.0,1.0,20.1,52.96,1.0
4498.0,38.0,Male,Mobile,2.77,12.0,9.0,4.0,1.0,0.0,1.0,2.1,,1.0
4499.0,22.0,Male,Desktop,25.86,19.0,3.0,8.0,0.0,0.0,1.0,36.01,19.11,1.0
4500.0,40.0,Female,Desktop,24.68,13.0,5.0,5.0,0.0,0.0,1.0,14.23,95.08,1.0
4501.0,58.0,Male,Mobile,29.58,6.0,2.0,8.0,1.0,1.0,1.0,33.79,44.74,1.0
4502.0,42.0,Male,Desktop,28.16,1.0,8.0,5.0,0.0,1.0,0.0,15.82,11.78,1.0
,58.0,Female,Desktop,11.33,6.0,12.0,8.0,1.0,0.0,0.0,16.39,61.44,1.0
4504.0,27.0,Male,Mobile,12.58,13.0,7.0,4.0,1.0,0.0,1.0,14.34,,1.0
4505.0,39.0,Female,Mobile,,13.0,13.0,0.0,0.0,0.0,1.0,20.32,80.8,1.0
4506.0,36.0,Male,Mobile,4.89,13.0,14.0,5.0,0.0,0.0,,4.52,54.55,1.0
4507.0,18.0,Female,Desktop,10.11,4.0,14.0,3.0,1.0,1.0,0.0,6.72,10.57,1.0
4508.0,24.0,Female,Desktop,4.44,5.0,5.0,8.0,,0.0,1.0,3.82,75.06,1.0
4509.0,21.0,Female,Mobile,14.19,13.0,8.0,5.0,0.0,1.0,1.0,19.92,30.47,1.0
4510.0,18.0,Female,Desktop,17.01,9.0,9.0,0.0,1.0,0.0,1.0,,40.82,1.0
4511.0,32.0,Female,Desktop,7.12,17.0,8.0,5.0,1.0,1.0,1.0,8.27,77.56,1.0
4512.0,57.0,Male,Desktop,1.77,3.0,1.0,2.0,0.0,0.0,0.0,2.6,10.65,1.0
4513.0,29.0,Male,Desktop,21.86,18.0,8.0,2.0,0.0,0.0,1.0,23.47,97.78,1.0
4514.0,39.0,Female,Mobile,1.58,15.0,7.0,6.0,1.0,1.0,1.0,1.07,70.21,1.0
4515.0,39.0,Male,Desktop,29.23,1.0,14.0,1.0,1.0,1.0,1.0,35.47,19.26,1.0
4516.0,34.0,Female,Desktop,7.43,9.0,1.0,8.0,1.0,1.0,0.0,8.11,5.81,1.0
4517.0,46.0,Male,Desktop,20.25,6.0,8.0,8.0,1.0,0.0,1.0,18.97,54.45,1.0
4518.0,31.0,Male,Mobile,13.61,18.0,4.0,6.0,1.0,1.0,0.0,8.81,37.93,1.0
4519.0,37.0,Female,Mobile,2.73,1.0,12.0,8.0,0.0,0.0,1.0,3.22,2.95,1.0
4520.0,50.0,Female,Mobile,14.69,7.0,11.0,5.0,1.0,0.0,1.0,13.87,60.92,1.0
4521.0,32.0,Male,Mobile,15.99,10.0,8.0,8.0,1.0,1.0,1.0,17.25,30.87,1.0
4522.0,29.0,Male,Desktop,25.79,6.0,,9.0,1.0,1.0,1.0,21.03,32.2,1.0
4523.0,57.0,Female,Mobile,22.24,7.0,3.0,1.0,1.0,1.0,1.0,14.58,16.22,1.0
4524.0,37.0,Male,Desktop,3.3,,0.0,4.0,0.0,0.0,0.0,2.84,14.04,1.0
4525.0,47.0,Male,Desktop,7.07,8.0,10.0,5.0,1.0,0.0,1.0,9.56,14.43,1.0
4526.0,55.0,Female,Desktop,10.04,2.0,4.0,5.0,1.0,0.0,0.0,6.62,88.61,1.0
4527.0,20.0,Male,Mobile,4.38,9.0,14.0,3.0,1.0,1.0,1.0,4.25,53.31,1.0
4528.0,45.0,Female,Tablet,14.25,9.0,6.0,3.0,1.0,1.0,1.0,11.37,46.94,1.0
4529.0,,,Desktop,29.54,7.0,12.0,4.0,0.0,0.0,1.0,43.2,70.45,1.0
4530.0,47.0,Female,Desktop,15.92,9.0,6.0,5.0,0.0,1.0,1.0,9.31,31.98,1.0
4531.0,30.0,Male,Mobile,22.51,,5.0,7.0,1.0,0.0,1.0,16.78,82.22,1.0
4532.0,30.0,Male,Mobile,20.81,3.0,12.0,9.0,0.0,1.0,1.0,19.76,19.72,
4533.0,19.0,Female,Mobile,25.65,16.0,5.0,0.0,1.0,1.0,0.0,19.17,80.27,1.0
4534.0,54.0,Female,Mobile,7.26,16.0,14.0,7.0,0.0,1.0,1.0,8.76,5.6,1.0
4535.0,55.0,Male,Mobile,22.86,2.0,7.0,1.0,0.0,0.0,1.0,19.91,15.68,1.0
4536.0,19.0,Male,Mobile,26.56,11.0,10.0,6.0,0.0,1.0,0.0,34.02,89.27,1.0
4537.0,53.0,Male,Desktop,5.97,16.0,9.0,3.0,0.0,0.0,1.0,6.28,10.9,1.0
4538.0,43.0,Female,Mobile,11.06,15.0,8.0,7.0,1.0,0.0,1.0,10.25,24.56,1.0
4539.0,28.0,Female,Mobile,29.13,1.0,3.0,5.0,0.0,0.0,,25.19,4.27,1.0
4540.0,25.0,Male,,23.64,17.0,13.0,4.0,0.0,0.0,0.0,17.07,59.87,1.0
4541.0,57.0,Male,Mobile,9.2,3.0,3.0,9.0,0.0,1.0,,6.92,32.77,1.0
4542.0,39.0,Male,Desktop,17.35,19.0,7.0,9.0,0.0,0.0,1.0,11.74,63.35,1.0
4543.0,37.0,Female,Mobile,12.73,7.0,14.0,4.0,1.0,1.0,1.0,17.21,8.58,1.0
4544.0,25.0,Female,Mobile,15.21,11.0,4.0,3.0,1.0,0.0,1.0,15.94,39.51,1.0
4545.0,46.0,Male,Mobile,11.3,,9.0,2.0,1.0,1.0,1.0,11.11,37.17,1.0
4546.0,57.0,Male,Desktop,9.1,14.0,13.0,2.0,,0.0,0.0,7.48,53.68,1.0
,43.0,Female,Mobile,20.57,16.0,8.0,2.0,1.0,1.0,1.0,20.92,29.5,
4548.0,47.0,Female,Desktop,23.58,6.0,5.0,6.0,0.0,0.0,0.0,32.6,98.48,1.0
4549.0,34.0,Male,Mobile,26.34,2.0,8.0,7.0,1.0,0.0,0.0,35.72,31.6,1.0
